ind,aggregation_code,county_name,aggregation_name,cohort,gender,dropout_pct,PUPIL_COUNT_TOT,PER_FEDERAL_EXP,PER_STATE_LOCAL_EXP,PER_TEACH_INEXP,TEACH_PER_PUPIL,ATTENDANCE_RATE,PER_SUSPENSIONS,PER_FREE_LUNCH,cty_pop_under_18,cty_pop_over_65,cty_female,cty_foreign_born,cty_owner_occupied,cty_housing_unit_median_value,cty_pers_pers_household,cty_same_house,cty_non_english,cty_with_computer,cty_with_internet,cty_hs_graduates,cty_uni_degree,cty_time_to_work,cty_med_household_income,cty_poverty,cty_pop_density,COUNSELORS_PER_PUPIL,SOCIAL_PER_PUPIL
5791,470501040001,OTSEGO,EDMESTON CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.11764705882352941,372.0,765.0,14632.0,0.18,0.11827956989247312,0.9500000000000001,0.01,0.4,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.005376344086021506,0.0
5792,470501040001,OTSEGO,EDMESTON CENTRAL SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.0,372.0,765.0,14632.0,0.18,0.11827956989247312,0.9500000000000001,0.01,0.4,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.005376344086021506,0.0
5793,470501040001,OTSEGO,EDMESTON CENTRAL SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.1875,372.0,765.0,14632.0,0.18,0.11827956989247312,0.9500000000000001,0.01,0.4,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.005376344086021506,0.0
5794,470501040001,OTSEGO,EDMESTON CENTRAL SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0,372.0,765.0,14632.0,0.18,0.11827956989247312,0.9500000000000001,0.01,0.4,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.005376344086021506,0.0
5795,470501040001,OTSEGO,EDMESTON CENTRAL SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.0,372.0,765.0,14632.0,0.18,0.11827956989247312,0.9500000000000001,0.01,0.4,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.005376344086021506,0.0
5796,470801040001,OTSEGO,LAURENS CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.0,301.0,1148.0,14765.0,0.14,0.11627906976744186,0.92,0.04,0.5700000000000001,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006644518272425249,0.0033222591362126247
5797,470801040001,OTSEGO,LAURENS CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.0,301.0,1148.0,14765.0,0.14,0.11627906976744186,0.92,0.04,0.5700000000000001,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006644518272425249,0.0033222591362126247
5798,470801040001,OTSEGO,LAURENS CENTRAL SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.0,301.0,1148.0,14765.0,0.14,0.11627906976744186,0.92,0.04,0.5700000000000001,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006644518272425249,0.0033222591362126247
5799,470801040001,OTSEGO,LAURENS CENTRAL SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.125,301.0,1148.0,14765.0,0.14,0.11627906976744186,0.92,0.04,0.5700000000000001,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006644518272425249,0.0033222591362126247
5800,470801040001,OTSEGO,LAURENS CENTRAL SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.08333333333333333,301.0,1148.0,14765.0,0.14,0.11627906976744186,0.92,0.04,0.5700000000000001,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006644518272425249,0.0033222591362126247
5801,470801040001,OTSEGO,LAURENS CENTRAL SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.08333333333333333,301.0,1148.0,14765.0,0.14,0.11627906976744186,0.92,0.04,0.5700000000000001,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006644518272425249,0.0033222591362126247
5802,470901040001,OTSEGO,SCHENEVUS CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.125,339.0,1073.0,13602.0,0.07,0.07964601769911504,0.9500000000000001,0.05,0.39,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0029498525073746312,0.0
5803,470901040001,OTSEGO,SCHENEVUS CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.08695652173913043,339.0,1073.0,13602.0,0.07,0.07964601769911504,0.9500000000000001,0.05,0.39,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0029498525073746312,0.0
5804,470901040001,OTSEGO,SCHENEVUS CENTRAL SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.0,339.0,1073.0,13602.0,0.07,0.07964601769911504,0.9500000000000001,0.05,0.39,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0029498525073746312,0.0
5805,470901040001,OTSEGO,SCHENEVUS CENTRAL SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.0,339.0,1073.0,13602.0,0.07,0.07964601769911504,0.9500000000000001,0.05,0.39,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0029498525073746312,0.0
5806,470901040001,OTSEGO,SCHENEVUS CENTRAL SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.06666666666666667,339.0,1073.0,13602.0,0.07,0.07964601769911504,0.9500000000000001,0.05,0.39,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0029498525073746312,0.0
5807,470901040001,OTSEGO,SCHENEVUS CENTRAL SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.11764705882352941,339.0,1073.0,13602.0,0.07,0.07964601769911504,0.9500000000000001,0.05,0.39,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0029498525073746312,0.0
5808,471101040001,OTSEGO,MILFORD CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.11764705882352941,360.0,802.0,16051.0,0.13,0.10833333333333334,0.9500000000000001,0.01,0.41000000000000003,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.008333333333333333,0.0
5809,471101040001,OTSEGO,MILFORD CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.0,360.0,802.0,16051.0,0.13,0.10833333333333334,0.9500000000000001,0.01,0.41000000000000003,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.008333333333333333,0.0
5810,471101040001,OTSEGO,MILFORD CENTRAL SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.0,360.0,802.0,16051.0,0.13,0.10833333333333334,0.9500000000000001,0.01,0.41000000000000003,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.008333333333333333,0.0
5811,471101040001,OTSEGO,MILFORD CENTRAL SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.0,360.0,802.0,16051.0,0.13,0.10833333333333334,0.9500000000000001,0.01,0.41000000000000003,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.008333333333333333,0.0
5812,471101040001,OTSEGO,MILFORD CENTRAL SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0,360.0,802.0,16051.0,0.13,0.10833333333333334,0.9500000000000001,0.01,0.41000000000000003,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.008333333333333333,0.0
5813,471101040001,OTSEGO,MILFORD CENTRAL SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.0,360.0,802.0,16051.0,0.13,0.10833333333333334,0.9500000000000001,0.01,0.41000000000000003,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.008333333333333333,0.0
5814,471201040001,OTSEGO,MORRIS CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.1,322.0,2040.0,15871.0,0.18,0.10559006211180125,0.9500000000000001,0.01,0.47000000000000003,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006211180124223602,0.0
5815,471201040001,OTSEGO,MORRIS CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.0,322.0,2040.0,15871.0,0.18,0.10559006211180125,0.9500000000000001,0.01,0.47000000000000003,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006211180124223602,0.0
5816,471201040001,OTSEGO,MORRIS CENTRAL SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.09090909090909091,322.0,2040.0,15871.0,0.18,0.10559006211180125,0.9500000000000001,0.01,0.47000000000000003,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006211180124223602,0.0
5817,471201040001,OTSEGO,MORRIS CENTRAL SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.0,322.0,2040.0,15871.0,0.18,0.10559006211180125,0.9500000000000001,0.01,0.47000000000000003,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006211180124223602,0.0
5818,471201040001,OTSEGO,MORRIS CENTRAL SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0,322.0,2040.0,15871.0,0.18,0.10559006211180125,0.9500000000000001,0.01,0.47000000000000003,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006211180124223602,0.0
5819,471201040001,OTSEGO,MORRIS CENTRAL SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.0,322.0,2040.0,15871.0,0.18,0.10559006211180125,0.9500000000000001,0.01,0.47000000000000003,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006211180124223602,0.0
5820,471400010002,OTSEGO,ONEONTA SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.12121212121212122,496.0,368.0,16421.0,0.02,0.11290322580645161,0.9400000000000001,0.03,0.24,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006048387096774193,0.0020161290322580645
5821,471400010002,OTSEGO,ONEONTA SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.09375,496.0,368.0,16421.0,0.02,0.11290322580645161,0.9400000000000001,0.03,0.24,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006048387096774193,0.0020161290322580645
5822,471400010002,OTSEGO,ONEONTA SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.11764705882352941,496.0,368.0,16421.0,0.02,0.11290322580645161,0.9400000000000001,0.03,0.24,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006048387096774193,0.0020161290322580645
5823,471400010002,OTSEGO,ONEONTA SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.11290322580645161,496.0,368.0,16421.0,0.02,0.11290322580645161,0.9400000000000001,0.03,0.24,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006048387096774193,0.0020161290322580645
5824,471400010002,OTSEGO,ONEONTA SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.029411764705882353,496.0,368.0,16421.0,0.02,0.11290322580645161,0.9400000000000001,0.03,0.24,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006048387096774193,0.0020161290322580645
5825,471400010002,OTSEGO,ONEONTA SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.11594202898550725,496.0,368.0,16421.0,0.02,0.11290322580645161,0.9400000000000001,0.03,0.24,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.006048387096774193,0.0020161290322580645
5826,471601040005,OTSEGO,UNATEGO JUNIOR-SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.09090909090909091,208.0,397.0,18193.0,0.0,0.12980769230769232,0.92,0.02,0.31,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.009615384615384616,0.0
5827,471601040005,OTSEGO,UNATEGO JUNIOR-SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.02564102564102564,208.0,397.0,18193.0,0.0,0.12980769230769232,0.92,0.02,0.31,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.009615384615384616,0.0
5828,471601040005,OTSEGO,UNATEGO JUNIOR-SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.03225806451612903,208.0,397.0,18193.0,0.0,0.12980769230769232,0.92,0.02,0.31,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.009615384615384616,0.0
5829,471601040005,OTSEGO,UNATEGO JUNIOR-SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.05405405405405406,208.0,397.0,18193.0,0.0,0.12980769230769232,0.92,0.02,0.31,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.009615384615384616,0.0
5830,471601040005,OTSEGO,UNATEGO JUNIOR-SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.037037037037037035,208.0,397.0,18193.0,0.0,0.12980769230769232,0.92,0.02,0.31,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.009615384615384616,0.0
5831,471601040005,OTSEGO,UNATEGO JUNIOR-SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.09090909090909091,208.0,397.0,18193.0,0.0,0.12980769230769232,0.92,0.02,0.31,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.009615384615384616,0.0
5832,471701040003,OTSEGO,COOPERSTOWN CENTRAL HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.0,402.0,333.0,14921.0,0.11,0.08706467661691543,0.9,0.02,0.19,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.004975124378109453,0.0
5833,471701040003,OTSEGO,COOPERSTOWN CENTRAL HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.0,402.0,333.0,14921.0,0.11,0.08706467661691543,0.9,0.02,0.19,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.004975124378109453,0.0
5834,471701040003,OTSEGO,COOPERSTOWN CENTRAL HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.0,402.0,333.0,14921.0,0.11,0.08706467661691543,0.9,0.02,0.19,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.004975124378109453,0.0
5835,471701040003,OTSEGO,COOPERSTOWN CENTRAL HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.05714285714285714,402.0,333.0,14921.0,0.11,0.08706467661691543,0.9,0.02,0.19,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.004975124378109453,0.0
5836,471701040003,OTSEGO,COOPERSTOWN CENTRAL HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0,402.0,333.0,14921.0,0.11,0.08706467661691543,0.9,0.02,0.19,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.004975124378109453,0.0
5837,471701040003,OTSEGO,COOPERSTOWN CENTRAL HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.03225806451612903,402.0,333.0,14921.0,0.11,0.08706467661691543,0.9,0.02,0.19,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.004975124378109453,0.0
5838,472001040002,OTSEGO,RICHFIELD SPRINGS JUNIOR/SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.058823529411764705,187.0,0.0,8671.0,0.21,0.15508021390374332,0.9500000000000001,0.05,0.45,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0053475935828877,0.0
5839,472001040002,OTSEGO,RICHFIELD SPRINGS JUNIOR/SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.1,187.0,0.0,8671.0,0.21,0.15508021390374332,0.9500000000000001,0.05,0.45,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0053475935828877,0.0
5840,472001040002,OTSEGO,RICHFIELD SPRINGS JUNIOR/SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.11764705882352941,187.0,0.0,8671.0,0.21,0.15508021390374332,0.9500000000000001,0.05,0.45,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0053475935828877,0.0
5841,472001040002,OTSEGO,RICHFIELD SPRINGS JUNIOR/SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.13333333333333333,187.0,0.0,8671.0,0.21,0.15508021390374332,0.9500000000000001,0.05,0.45,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0053475935828877,0.0
5842,472001040002,OTSEGO,RICHFIELD SPRINGS JUNIOR/SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0,187.0,0.0,8671.0,0.21,0.15508021390374332,0.9500000000000001,0.05,0.45,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0053475935828877,0.0
5843,472001040002,OTSEGO,RICHFIELD SPRINGS JUNIOR/SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.08333333333333333,187.0,0.0,8671.0,0.21,0.15508021390374332,0.9500000000000001,0.05,0.45,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0053475935828877,0.0
5844,472202040001,OTSEGO,CHERRY VALLEY-SPRINGFIELD JUNIOR-SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.0,449.0,0.0,7341.0,0.31,0.10022271714922049,0.9500000000000001,0.04,0.36,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0,0.0
5845,472202040001,OTSEGO,CHERRY VALLEY-SPRINGFIELD JUNIOR-SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.1,449.0,0.0,7341.0,0.31,0.10022271714922049,0.9500000000000001,0.04,0.36,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0,0.0
5846,472202040001,OTSEGO,CHERRY VALLEY-SPRINGFIELD JUNIOR-SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.14285714285714285,449.0,0.0,7341.0,0.31,0.10022271714922049,0.9500000000000001,0.04,0.36,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0,0.0
5847,472202040001,OTSEGO,CHERRY VALLEY-SPRINGFIELD JUNIOR-SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.0,449.0,0.0,7341.0,0.31,0.10022271714922049,0.9500000000000001,0.04,0.36,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0,0.0
5848,472202040001,OTSEGO,CHERRY VALLEY-SPRINGFIELD JUNIOR-SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.07692307692307693,449.0,0.0,7341.0,0.31,0.10022271714922049,0.9500000000000001,0.04,0.36,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0,0.0
5849,472202040001,OTSEGO,CHERRY VALLEY-SPRINGFIELD JUNIOR-SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.0,449.0,0.0,7341.0,0.31,0.10022271714922049,0.9500000000000001,0.04,0.36,0.157,0.217,0.515,0.037000000000000005,0.722,150700,2.28,0.868,0.06,0.8909999999999999,0.813,0.9259999999999999,0.33399999999999996,23.0,56171,0.128,58.42467804731955,0.0,0.0
