ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_PRINC,NUM_TEACH,NUM_COUNSELORS,NUM_SOCIAL,PER_ATTEND,PER_TURN_ALL,PER_TURN_FIVE_YRS
353100010861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,2020,35310001,NYC GEOG DIST 31,DONNA NILSEN,280 REGIS DR,STATEN ISLAND,7186975250,"K-8, UE",1,64,2,0,,,
353100011047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,2020,35310001,NYC GEOG DIST 31,JOSEPH CANALE,100 ESSEX DR,STATEN ISLAND,7183706900,9-12,0,33,3,0,,,
353100011064,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,2020,35310001,NYC GEOG DIST 31,TRACI FREY,100 ESSEX DR,STATEN ISLAND,7183706950,9-12,0,41,2,0,,,
353100011080,MICHAEL J PETRIDES SCHOOL (THE),2020,35310001,NYC GEOG DIST 31,JOANNE BUCKHEIT,715 OCEAN TERR,STATEN ISLAND,7188150186,"K-12, US",1,93,1,0,,,
353100011440,NEW DORP HIGH SCHOOL,2020,35310001,NYC GEOG DIST 31,DEIRDRE DEANGELIS-DALES,465 NEW DORP LN,STATEN ISLAND,7186678686,"9-12, US",1,213,14,5,,,
353100011445,PORT RICHMOND HIGH SCHOOL,2020,35310001,NYC GEOG DIST 31,TIMOTHY GANNON,85 ST JOSEPHS AVE,STATEN ISLAND,7184202100,"9-12, US",1,117,7,2,,,
353100011450,CURTIS HIGH SCHOOL,2020,35310001,NYC GEOG DIST 31,AURELIA CURTIS,105 HAMILTON AVE,STATEN ISLAND,7183901800,"9-12, US",1,160,10,3,,,
353100011455,TOTTENVILLE HIGH SCHOOL,2020,35310001,NYC GEOG DIST 31,JOSEPH SCARMATO,100 LUTEN AVE,STATEN ISLAND,7186688800,"9-12, US",1,219,14,1,,,
353100011460,SUSAN E WAGNER HIGH SCHOOL,2020,35310001,NYC GEOG DIST 31,GARY GIORDANO,1200 MANOR RD,STATEN ISLAND,7186984200,"9-12, US",1,189,11,1,,,
353100011470,CONCORD HIGH SCHOOL,2020,35310001,NYC GEOG DIST 31,CHRISTOPHER ANZALONE,109 RHINE AVE,STATEN ISLAND,7184471274,9-12,0,18,2,0,,,
353100011600,RALPH R MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2020,35310001,NYC GEOG DIST 31,SHARON HENRY,290 ST MARKS PL,STATEN ISLAND,7184202600,"9-12, US",0,64,4,0,,,
353100011605,STATEN ISLAND TECHNICAL HIGH SCHOOL,2020,35310001,NYC GEOG DIST 31,MARK ERLENWEIN,485 CLAWSON ST,STATEN ISLAND,7186673222,9-12,1,68,4,0,,,
353100860959,JOHN W LAVELLE PREPARATORY CHARTER SCHOOL,2020,,,CHRISTOPHER ZILINSKI,1 CORPORATE COMMONS-1 TELEPORT DR,STATEN ISLAND,3478552238,"3-12, UE",2,80,0,7,95,25,6
353100860984,NEW WORLD PREPARATORY CHARTER SCHOOL,2020,,,JAMIE ESPERON,26 SHAPE AVE,STATEN ISLAND,7187058900,"K-1, 5-8, UE",1,49,4,0,98,20,22
353100861083,NEW VENTURES CHARTER SCHOOL,2020,,,RONALD GORSKY,CORPORATE COMMONS ONE AT 1 TELEPORT DR,STATEN ISLAND,3478552238,10-12,1,28,0,4,98,47,30
353100861136,LOIS AND RICHARD NICOTRA EARLY COLLE,2020,,,JOSEPH ZAZA,300 GENESEE AVE,STATEN ISLAND,3478552238,8-10,1,14,0,2,97,25,50
353100861144,BRIDGE PREPARATORY CHARTER SCHOOL,2020,,,TIMOTHY CASTANZA,715 OCEAN TERRACE-BLDG E,STATEN ISLAND,6463314561,1-2,1,11,0,1,100,,
353100861175,HELLENIC CLASSICAL CS -STATEN ISLAND,2020,,,CHRISTINA TETTONIS,1641 RICHMOND AVE,STATEN ISLAND,7184490957,K-1,1,0,1,0,,,
400301060000,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT,2020,40030106,LEWISTON-PORTER CSD,R CHRISTOPHER ROSER,4061 CREEK RD,YOUNGSTOWN,7162867266,"PK-12, UE, US",4,155,5,3,98,6,7
400301060002,PRIMARY EDUCATION CENTER,2020,40030106,LEWISTON-PORTER CSD,TAMARA LARSON,4061 CREEK RD,YOUNGSTOWN,7162867220,K-3,1,33,0,1,,,
400301060003,INTERMEDIATE EDUCATION CENTER,2020,40030106,LEWISTON-PORTER CSD,ANDREW AUER,4061 CREEK RD,YOUNGSTOWN,7162867252,"3-5, UE",1,37,0,1,,,
400301060005,LEWISTON PORTER MIDDLE SCHOOL,2020,40030106,LEWISTON-PORTER CSD,DEAN RAMIREZ,4061 CREEK RD,YOUNGSTOWN,7162867201,"6-8, UE, US",1,44,2,0,,,
400301060006,LEWISTON PORTER SENIOR HIGH SCHOOL,2020,40030106,LEWISTON-PORTER CSD,PAUL CASSERI,4061 CREEK RD,YOUNGSTOWN,7162867263,"9-12, US",1,49,3,0,,,
400400010000,LOCKPORT CITY SCHOOL DISTRICT,2020,40040001,LOCKPORT CITY SD,MICHELLE BRADLEY,130 BEATTIE AVE,LOCKPORT,7164784811,"PK-12, UE, US",7,340,15,3,96,5,10
400400010001,ANNA MERRITT ELEMENTARY SCHOOL,2020,40040001,LOCKPORT CITY SD,MICHAEL SOBIERASKI,389 GREEN ST,LOCKPORT,7164784726,K-4,1,26,1,0,,,
400400010002,CHARLES A UPSON ELEMENTARY SCHOOL,2020,40040001,LOCKPORT CITY SD,ROBERTA DONOVAN,28 HARDING AVE,LOCKPORT,7164784402,K-4,1,34,1,0,,,
400400010005,GEORGE SOUTHARD ELEMENTARY SCHOOL,2020,40040001,LOCKPORT CITY SD,CHRISTOPHER ARNOLD,6385 LOCUST ST EXT,LOCKPORT,7164784772,"K-4, UE",1,34,1,0,,,
400400010007,ROY KELLEY ELEMENTARY SCHOOL,2020,40040001,LOCKPORT CITY SD,MARIANNE CURRIE-HALL,610 12 E HIGH ST,LOCKPORT,7164784671,K-4,1,33,1,0,,,
400400010009,EMMET BELKNAP INTERMEDIATE SCHOOL,2020,40040001,LOCKPORT CITY SD,GARY WILSON,491 HIGH ST,LOCKPORT,7164784551,"4-7, UE",1,55,2,0,,,
400400010010,NORTH PARK JUNIOR HIGH SCHOOL,2020,40040001,LOCKPORT CITY SD,RYAN SCHOENFELD,160 PASSAIC AVE,LOCKPORT,7164784702,"7-8, UE, US",1,68,3,0,,,
400400010011,LOCKPORT HIGH SCHOOL,2020,40040001,LOCKPORT CITY SD,FRANK MOVALLI,250 LINCOLN AVE,LOCKPORT,7164784452,"9-12, US",1,109,6,0,,,
400601060000,NEWFANE CENTRAL SCHOOL DISTRICT,2020,40060106,NEWFANE CSD,MICHAEL WENDT,6273 CHARLOTTEVILLE RD,NEWFANE,7167786888,"PK-12, UE, US",3,109,6,0,97,15,30
400601060001,NEWFANE EARLY CHILDHOOD CENTER,2020,40060106,NEWFANE CSD,PETER YOUNG,6048 GODFREY RD,BURT,7167786855,PK,0,0,0,0,,,
400601060002,NEWFANE ELEMENTARY SCHOOL,2020,40060106,NEWFANE CSD,PAMELA LEIBRING,2909 TRANSIT RD,NEWFANE,7167786380,"K-4, UE",1,34,1,0,,,
400601060006,NEWFANE SENIOR HIGH SCHOOL,2020,40060106,NEWFANE CSD,ANDRES ARROYO,1 PANTHER DR,NEWFANE,7167786552,"8-12, US",1,40,3,0,,,
400601060008,NEWFANE MIDDLE SCHOOL,2020,40060106,NEWFANE CSD,TOM ADAMS,2700 TRANSIT RD,NEWFANE,7167786450,"5-8, UE",1,39,2,0,,,
400701060000,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,2020,40070106,NIAGARA-WHEATFIELD CSD,LYNN MARIE FUSCO,5700 WEST ST,SANBORN,7162153003,"K-12, UE, US",6,246,13,3,96,7,28
400701060002,WEST STREET ELEMENTARY SCHOOL,2020,40070106,NIAGARA-WHEATFIELD CSD,THERON MONG,5700 WEST ST,SANBORN,7162153200,K-5,1,29,1,0,,,
400701060003,TUSCARORA ELEMENTARY SCHOOL,2020,40070106,NIAGARA-WHEATFIELD CSD,ELIZABETH CORIERI,2015 MT HOPE RD,LEWISTON,7162153671,K-6,1,15,1,1,,,
400701060004,COLONIAL VILLAGE ELEMENTARY SCHOOL,2020,40070106,NIAGARA-WHEATFIELD CSD,CHARLES SMILINICH,1456 SAUNDERS STLMNT RD,NIAGARA FALLS,7162153270,"K-5, UE",1,31,2,0,,,
400701060005,ERRICK ROAD ELEMENTARY SCHOOL,2020,40070106,NIAGARA-WHEATFIELD CSD,NORA O'BRYAN,6839 ERRICK RD,NORTH TONAWANDA,7162153240,K-5,1,32,1,0,,,
400701060009,EDWARD TOWN MIDDLE SCHOOL,2020,40070106,NIAGARA-WHEATFIELD CSD,LAURA PALKA,2292 SAUNDERS STLMNT RD,SANBORN,7162153150,"6-8, UE, US",1,66,3,0,,,
400701060010,NIAGARA-WHEATFIELD SENIOR HIGH SCHOOL,2020,40070106,NIAGARA-WHEATFIELD CSD,TIMOTHY CARTER,2292 SAUNDERS STLMNT RD,SANBORN,7162153100,"9-12, US",1,86,4,0,,,
400701860890,NIAGARA CHARTER SCHOOL,2020,,,DARCI NOVAK,2077 LOCKPORT RD,NIAGARA FALLS,7162974520,K-6,1,17,1,0,90,35,67
400800010000,NIAGARA FALLS CITY SCHOOL DISTRICT,2020,40080001,NIAGARA FALLS CITY SD,CYNTHIA BIANCO,630 66TH ST,NIAGARA FALLS,7162864205,"K-12, UE, US",11,356,24,5,96,11,6
400800010010,SEVENTY NINTH STREET SCHOOL,2020,40080001,NIAGARA FALLS CITY SD,DIANE COTY,551 79TH ST,NIAGARA FALLS,7162787900,"K-6, UE",1,24,1,0,,,
400800010012,GERALDINE J MANN SCHOOL,2020,40080001,NIAGARA FALLS CITY SD,TINA SMEAL,1330 95TH ST,NIAGARA FALLS,7162787940,"K-6, UE",1,23,1,0,,,
400800010015,HENRY J KALFAS MAGNET SCHOOL,2020,40080001,NIAGARA FALLS CITY SD,MARY KERINS,1880 BEECH AVE,NIAGARA FALLS,7162789180,K-6,1,14,1,1,,,
400800010020,HYDE PARK SCHOOL,2020,40080001,NIAGARA FALLS CITY SD,SHEILA SMITH,1620 HYDE PARK BLVD,NIAGARA FALLS,7162787980,"K-6, UE",1,26,1,0,,,
400800010021,MAPLE AVENUE SCHOOL,2020,40080001,NIAGARA FALLS CITY SD,MARIA CHILLE-ZAFUTO,952 MAPLE AVE,NIAGARA FALLS,7162789140,K-6,1,19,1,0,,,
400800010022,NIAGARA STREET SCHOOL,2020,40080001,NIAGARA FALLS CITY SD,ROCCO MERINO,2513 NIAGARA ST,NIAGARA FALLS,7162785860,K-6,1,28,2,1,,,
400800010031,HARRY F ABATE ELEMENTARY SCHOOL,2020,40080001,NIAGARA FALLS CITY SD,CYNTHIA JONES,1625 LOCKPORT ST,NIAGARA FALLS,7162787960,"K-6, UE",1,31,2,1,,,
400800010034,NIAGARA FALLS HIGH SCHOOL,2020,40080001,NIAGARA FALLS CITY SD,JOSEPH COLBURN,4455 PORTER RD,NIAGARA FALLS,7162785800,"9-12, US",1,108,9,1,,,
400800010040,GASKILL PREPARATORY SCHOOL,2020,40080001,NIAGARA FALLS CITY SD,ROBERT BRADLEY,910 HYDE PARK BLVD,NIAGARA FALLS,7162785820,7-8,1,33,2,1,,,
400800010041,LASALLE PREPARATORY SCHOOL,2020,40080001,NIAGARA FALLS CITY SD,JAMES SPANBAUER,7436 BUFFALO AVE,NIAGARA FALLS,7162785880,"7-8, UE, US",1,35,2,0,,,
400800010042,CATARACT ELEMENTARY SCHOOL,2020,40080001,NIAGARA FALLS CITY SD,JEFFREY SHOWERS,6431 GIRARD AVE,NIAGARA FALLS,7162789120,"K-6, UE",1,28,1,0,,,
400900010000,NORTH TONAWANDA CITY SCHOOL DISTRICT,2020,40090001,NORTH TONAWANDA CITY SD,GREGORY WOYTILA,176 WALCK RD,NORTH TONAWANDA,7168073500,"PK-12, UE, US",6,267,10,8,96,7,13
400900010003,DRAKE SCHOOL,2020,40090001,NORTH TONAWANDA CITY SD,PATRICIA ADLER,380 DRAKE DR,NORTH TONAWANDA,7168073725,K-3,1,19,1,0,,,
400900010007,MEADOW SCHOOL,2020,40090001,NORTH TONAWANDA CITY SD,JANET MATYEVICH,1500 VANDERBILT AVE,NORTH TONAWANDA,7168073825,"4-6, UE",1,56,1,2,,,
400900010008,OHIO ELEMENTARY SCHOOL,2020,40090001,NORTH TONAWANDA CITY SD,MICHAEL TAMBRONI,625 OHIO AVE,NORTH TONAWANDA,7168073800,K-3,1,29,0,1,,,
400900010009,SPRUCE SCHOOL,2020,40090001,NORTH TONAWANDA CITY SD,VICTORIA POHLMAN,195 SPRUCE ST,NORTH TONAWANDA,7168073850,K-3,1,29,1,1,,,
400900010011,NORTH TONAWANDA HIGH SCHOOL,2020,40090001,NORTH TONAWANDA CITY SD,JAMES FISHER,405 MEADOW DR,NORTH TONAWANDA,7168073600,"9-12, US",1,92,5,2,,,
400900010012,NORTH TONAWANDA MIDDLE SCHOOL,2020,40090001,NORTH TONAWANDA CITY SD,LISA COLBURN,455 MEADOW DR,NORTH TONAWANDA,7168073700,"7-8, US",1,52,2,2,,,
401001060000,STARPOINT CENTRAL SCHOOL DISTRICT,2020,40100106,STARPOINT CSD,C DOUGLAS WHELAN,4363 MAPLETON RD,LOCKPORT,7162102352,"PK-12, UE, US",4,221,9,3,97,8,29
401001060001,STARPOINT HIGH SCHOOL,2020,40100106,STARPOINT CSD,GIL LICATA,4363 MAPLETON RD,LOCKPORT,7162102300,"9-12, US",1,61,4,1,,,
401001060002,REGAN INTERMEDIATE SCHOOL,2020,40100106,STARPOINT CSD,MAUREEN BRAUNSCHEIDEL,4363 MAPLETON RD,LOCKPORT,7162102150,3-5,1,56,1,0,,,
401001060003,FRICANO PRIMARY SCHOOL,2020,40100106,STARPOINT CSD,BONNIE STAFFORD,4363 MAPLETON RD,LOCKPORT,7162102100,K-2,1,52,1,1,,,
401001060004,STARPOINT MIDDLE SCHOOL,2020,40100106,STARPOINT CSD,JAMES BRYER,4363 MAPLETON RD,LOCKPORT,7162102200,"6-8, UE, US",1,57,3,0,,,
401201060000,ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT,2020,40120106,ROYALTON-HARTLAND CSD,ROGER KLATT,54 STATE ST,MIDDLEPORT,7167352000,PK-12,3,89,4,0,96,11,33
401201060001,ROYALTON-HARTLAND ELEMENTARY SCHOOL,2020,40120106,ROYALTON-HARTLAND CSD,DONNA VAN SLYKE,4500 ORCHARD PL,GASPORT,7167352000,PK-4,1,28,1,0,,,
401201060003,ROYALTON-HARTLAND HIGH SCHOOL,2020,40120106,ROYALTON-HARTLAND CSD,GARY BELL,54 STATE ST,MIDDLEPORT,7167352000,9-12,1,31,2,0,,,
401201060004,ROYALTON-HARTLAND MIDDLE SCHOOL,2020,40120106,ROYALTON-HARTLAND CSD,JOHN FISGUS,78 STATE ST,MIDDLEPORT,7167352000,5-8,1,34,1,0,,,
401301040000,BARKER CENTRAL SCHOOL DISTRICT,2020,40130104,BARKER CSD,ROGER KLATT,1628 QUAKER RD,BARKER,7167953832,"PK-12, UE",1,61,3,0,97,9,20
401301040002,PRATT ELEMENTARY SCHOOL,2020,40130104,BARKER CSD,JOHN HOAR,1628 QUAKER RD,BARKER,7167953237,"PK-6, UE",1,31,1,0,,,
401301040003,BARKER JUNIOR/SENIOR HIGH SCHOOL,2020,40130104,BARKER CSD,BRADLEY PRITCHARD,1628 QUAKER RD,BARKER,7167953201,7-12,1,33,2,0,,,
401501060000,WILSON CENTRAL SCHOOL DISTRICT,2020,40150106,WILSON CSD,MICHAEL WENDT,374 LAKE ST,WILSON,7167519341,PK-12,3,91,4,0,97,3,11
401501060002,WILSON ELEMENTARY SCHOOL,2020,40150106,WILSON CSD,JOHN DIODATE,430 YOUNG ST,WILSON,7167519341,PK-5,1,34,1,0,,,
401501060003,WILSON HIGH SCHOOL,2020,40150106,WILSON CSD,DANIEL JOHNSON,374-80 LAKE ST,WILSON,7167519341,6-12,2,57,3,0,,,
410401060000,ADIRONDACK CENTRAL SCHOOL DISTRICT,2020,41040106,ADIRONDACK CSD,EDWARD NIZNIK,110 FORD ST,BOONVILLE,3159429200,"PK-12, UE, US",5,92,6,0,96,12,29
410401060001,ADIRONDACK MIDDLE SCHOOL,2020,41040106,ADIRONDACK CSD,MARK TRABUCCO,8181 STATE RT 294,BOONVILLE,3159429202,"6-8, UE, US",2,33,2,0,,,
410401060002,WEST LEYDEN ELEMENTARY SCHOOL,2020,41040106,ADIRONDACK CSD,DANIEL ROBERTS,1157 FISH CREEK RD,WEST LEYDEN,3159429280,PK-5,1,12,1,0,,,
410401060004,BOONVILLE ELEMENTARY SCHOOL,2020,41040106,ADIRONDACK CSD,WENDY KEEHFUS-JONES,110 FORD ST,BOONVILLE,3159429220,"PK-5, UE",1,28,1,0,,,
410401060005,ADIRONDACK HIGH SCHOOL,2020,41040106,ADIRONDACK CSD,HEIDI SMITH,8181 STATE RT 294,BOONVILLE,3159429250,"9-12, US",1,38,2,0,,,
410601040000,CAMDEN CENTRAL SCHOOL DISTRICT,2020,41060104,CAMDEN CSD,MARY LYNNE SZCZERBA,51 THIRD ST,CAMDEN,3152454075,"PK-12, UE, US",4,158,6,6,97,8,38
410601040002,MCCONNELLSVILLE ELEMENTARY SCHOOL,2020,41060104,CAMDEN CSD,CRAIG FERRETTI,8564 STATE RT 13,BLOSSVALE,3152453412,"PK-4, UE",1,16,1,1,,,
410601040006,CAMDEN SENIOR HIGH SCHOOL,2020,41060104,CAMDEN CSD,HEATHER WIELAND,55 OSWEGO ST,CAMDEN,3152453168,"9-12, US",1,55,3,1,,,
410601040007,CAMDEN ELEMENTARY SCHOOL,2020,41060104,CAMDEN CSD,SHARON KIRCH,1 OSWEGO ST,CAMDEN,3152452616,PK-4,1,33,1,2,,,
410601040010,CAMDEN MIDDLE SCHOOL,2020,41060104,CAMDEN CSD,MARY WALKER,32 UNION ST,CAMDEN,3152450080,"5-8, UE, US",1,64,2,2,,,
411101060000,CLINTON CENTRAL SCHOOL DISTRICT,2020,41110106,CLINTON CSD,STEPHEN GRIMM,75 CHENANGO AVE,CLINTON,3155572253,K-12,3,93,3,3,95,13,31
411101060001,CLINTON ELEMENTARY SCHOOL,2020,41110106,CLINTON CSD,STEVEN MARCUS,75 CHENANGO AVE,CLINTON,3155572255,K-5,1,39,0,2,,,
411101060004,CLINTON MIDDLE SCHOOL,2020,41110106,CLINTON CSD,SHAUN CARNEY,75 CHENANGO AVE,CLINTON,3155572260,6-8,1,29,1,1,,,
411101060005,CLINTON SENIOR HIGH SCHOOL,2020,41110106,CLINTON CSD,MATTHEW LEE,75 CHENANGO AVE,CLINTON,3155572233,9-12,1,39,2,0,,,
411501060000,NEW HARTFORD CENTRAL SCHOOL DISTRICT,2020,41150106,NEW HARTFORD CSD,ROBERT NOLE,33 OXFORD RD,NEW HARTFORD,3156241218,"K-12, UE",6,214,6,4,96,5,22
411501060001,NEW HARTFORD SENIOR HIGH SCHOOL,2020,41150106,NEW HARTFORD CSD,JENNIFER SPRING,33 OXFORD RD,NEW HARTFORD,3156241214,10-12,1,54,3,1,,,
411501060003,HUGHES ELEMENTARY SCHOOL,2020,41150106,NEW HARTFORD CSD,KATHLEEN CARNEY,340 HIGBY RD,NEW HARTFORD,3157389350,K-6,1,43,0,0,,,
411501060004,ROBERT L BRADLEY ELEMENTARY SCHOOL,2020,41150106,NEW HARTFORD CSD,MAUREEN FUTSCHER,33 OXFORD RD,NEW HARTFORD,3156241220,K-6,2,45,1,1,,,
411501060005,MYLES ELEMENTARY SCHOOL,2020,41150106,NEW HARTFORD CSD,CYNTHIA LANGONE,100 CLINTON RD,NEW HARTFORD,3157389600,"K-6, UE",1,37,0,1,,,
411501060006,PERRY JUNIOR HIGH SCHOOL,2020,41150106,NEW HARTFORD CSD,KEITH LEVATINO,9499 WESTON RD,NEW HARTFORD,3157389300,7-9,1,59,2,1,,,
411504020000,NEW YORK MILLS UNION FREE SCHOOL DISTRICT,2020,41150402,NY MILLS UFSD,KATHY HOUGHTON,1 MARAUDER BLVD,NEW YORK MILLS,3157688127,K-12,2,48,1,0,98,10,18
411504020001,NEW YORK MILLS JUNIOR-SENIOR HIGH SCHOOL,2020,41150402,NY MILLS UFSD,MICHAEL SPOST,1 MARAUDER BLVD,NEW YORK MILLS,3157688124,7-12,1,25,1,0,,,
411504020003,NEW YORK MILLS ELEMENTARY SCHOOL,2020,41150402,NY MILLS UFSD,RENE WILSON,1 MARAUDER BLVD,NEW YORK MILLS,3157688129,K-6,1,25,0,0,,,
411603040000,SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT,2020,41160304,SAUQUOIT VALLEY CSD,RONALD WHEELOCK,2601 ONEIDA ST,SAUQUOIT,3158396311,PK-12,3,74,3,2,100,8,13
411603040001,SAUQUOIT VALLEY ELEMENTARY SCHOOL,2020,41160304,SAUQUOIT VALLEY CSD,MARK PUTNAM,2601 ONEIDA ST,SAUQUOIT,3158396339,K-4,1,25,0,1,,,
411603040003,SAUQUOIT VALLEY HIGH SCHOOL,2020,41160304,SAUQUOIT VALLEY CSD,ZANE MAHAR,2601 ONEIDA ST,SAUQUOIT,3158396316,9-12,1,23,2,1,,,
411603040004,SAUQUOIT VALLEY MIDDLE SCHOOL,2020,41160304,SAUQUOIT VALLEY CSD,PETER MADDEN,2601 ONEIDA ST,SAUQUOIT,3158396371,5-8,1,31,1,1,,,
411701040000,REMSEN CENTRAL SCHOOL DISTRICT,2020,41170104,REMSEN CSD,WILLIAM CRANKSHAW,MARGARET DAVIS DR,REMSEN,3152054300,"K-12, UE, US",1,44,1,1,95,4,0
411701040001,REMSEN ELEMENTARY SCHOOL,2020,41170104,REMSEN CSD,WILLIAM CRANKSHAW,DAVIS DR,REMSEN,3152054300,"K-6, UE",1,22,0,1,,,
411701040002,REMSEN JUNIOR-SENIOR HIGH SCHOOL,2020,41170104,REMSEN CSD,DALE TURNER,9733 MAIN ST,REMSEN,3152054300,"7-12, US",0,24,1,0,,,
411800010000,ROME CITY SCHOOL DISTRICT,2020,41180001,ROME CITY SD,JEFFREY SIMONS,409 BELL RD,ROME,3153386521,"K-12, UE, US",11,392,22,2,95,19,57
411800010001,GANSEVOORT ELEMENTARY SCHOOL,2020,41180001,ROME CITY SD,KATHY BRAGAN,758 W LIBERTY ST,ROME,3153345181,K-6,2,25,1,0,,,
411800010008,BELLAMY ELEMENTARY SCHOOL,2020,41180001,ROME CITY SD,NANCY OPPERMAN,7118 BRENNAN AVE,ROME,3153385261,K-6,1,44,2,0,,,
411800010010,LYNDON H STROUGH MIDDLE SCHOOL,2020,41180001,ROME CITY SD,TRACY O'ROURKE,801 LAUREL ST,ROME,3153385201,"7-8, US",1,72,2,1,,,
411800010011,CLOUGH PREK CENTER,2020,41180001,ROME CITY SD,ANTOINETTE KULAK,409 BELL RD,ROME,3153341250,,0,0,1,0,,,
411800010013,RIDGE MILLS ELEMENTARY SCHOOL,2020,41180001,ROME CITY SD,SHEILA SPENCER,7841 ROME-WSTRNVLL RD,ROME,3153341281,"K-6, UE",1,24,1,0,,,
411800010014,STOKES ELEMENTARY SCHOOL,2020,41180001,ROME CITY SD,KAREN MILLER,9095 TURIN RD,ROME,3153341221,K-6,1,22,1,0,,,
411800010015,JOHN E JOY ELEMENTARY SCHOOL,2020,41180001,ROME CITY SD,ANDRIA LACEY,8194 BIELBY RD,ROME,3153341261,K-6,1,30,1,0,,,
411800010020,ROME FREE ACADEMY,2020,41180001,ROME CITY SD,MARK BENSON,95 DART CIRCLE,ROME,3153347203,"9-12, US",1,110,6,1,,,
411800010023,LOUIS V DENTI ELEMENTARY SCHOOL,2020,41180001,ROME CITY SD,SHERRY LUBEY,1001 RUBY ST,ROME,3153385371,"K-6, UE",1,41,1,0,,,
411800010025,GEORGE R STALEY UPPER ELEMENTARY SCHOOL,2020,41180001,ROME CITY SD,ELIZABETH VOEGLER,620 E BLOOMFIELD ST,ROME,3153385302,K-6,2,49,5,0,,,
411902040000,WATERVILLE CENTRAL SCHOOL DISTRICT,2020,41190204,WATERVILLE CSD,CHARLES CHAFEE,381 MADISON ST,WATERVILLE,3158413910,"K-12, UE",2,71,2,1,96,6,8
411902040001,MEMORIAL PARK ELEMENTARY SCHOOL,2020,41190204,WATERVILLE CSD,MAUREEN GRAY,145 E BACON ST,WATERVILLE,3158413784,"K-6, UE",1,34,0,0,,,
411902040003,WATERVILLE JR/SR HIGH SCHOOL,2020,41190204,WATERVILLE CSD,MATTHEW ST PETER,381 MADISON ST,WATERVILLE,3158413818,7-12,1,37,2,1,,,
412000050000,SHERRILL CITY SCHOOL DISTRICT,2020,41200005,SHERRILL CITY SD,MARTHA GROUP,5275 STATE RT 31,VERONA,3158297425,"PK-12, UE",5,150,4,5,97,3,16
412000050001,J D GEORGE ELEMENTARY SCHOOL,2020,41200005,SHERRILL CITY SD,KIMBERLY LEBLANC,5647 E MAIN ST,VERONA,3153632580,"PK-6, UE",1,36,0,1,,,
412000050004,VERNON-VERONA-SHERRILL SENIOR HIGH SCHOOL,2020,41200005,SHERRILL CITY SD,ANDY BROWN,5275 STATE RT 31,VERONA,3158297440,9-12,1,53,3,1,,,
412000050005,W A WETTEL ELEMENTARY SCHOOL,2020,41200005,SHERRILL CITY SD,VINCENT POMPO,4329 PETERBORO ST,VERNON,3158293615,PK-6,1,25,0,1,,,
412000050006,E A MCALLISTER ELEMENTARY SCHOOL,2020,41200005,SHERRILL CITY SD,JAMES ROZWOD,217 KINSLEY ST,SHERRILL,3153633080,PK-6,1,26,0,1,,,
412000050007,VERNON-VERONA-SHERRILL MIDDLE SCHOOL,2020,41200005,SHERRILL CITY SD,CARRIE HODKINSON,5275 STATE RT 31,VERONA,3158297444,7-8,1,31,1,1,,,
412201060000,HOLLAND PATENT CENTRAL SCHOOL DISTRICT,2020,41220106,HOLLAND PATENT CSD,KATHLEEN DAVIS,9601 MAIN ST,HOLLAND PATENT,3158657221,"K-12, UE, US",4,110,3,4,95,10,33
412201060001,HOLLAND PATENT MIDDLE SCHOOL,2020,41220106,HOLLAND PATENT CSD,ANDREW MASSOUD,9601 MAIN ST,HOLLAND PATENT,3158658152,"6-8, UE, US",1,33,1,2,,,
412201060003,HOLLAND PATENT ELEMENTARY SCHOOL,2020,41220106,HOLLAND PATENT CSD,JAMES DEANGELO,7940 ELM ST,HOLLAND PATENT,3158658151,3-5,1,30,0,0,,,
412201060005,GENERAL WILLIAM FLOYD ELEMENTARY SCHOOL,2020,41220106,HOLLAND PATENT CSD,KRISTIN CASAB,STATE RTE 365,STITTVILLE,3158655721,K-2,1,27,0,1,,,
412201060006,HOLLAND PATENT CENTRAL HIGH SCHOOL,2020,41220106,HOLLAND PATENT CSD,RUSSELL STEVENER,8079 THOMPSON RD,HOLLAND PATENT,3158658154,"9-12, US",1,37,2,1,,,
412300010000,UTICA CITY SCHOOL DISTRICT,2020,41230001,UTICA CITY SD,BRUCE KARAM,106 MEMORIAL PARKWAY,UTICA,3157922222,"PK-12, UE, US",13,713,19,19,97,11,12
412300010003,ALBANY ELEMENTARY SCHOOL,2020,41230001,UTICA CITY SD,TANIA KALAVAZOFF,1151 ALBANY ST,UTICA,3153686500,"K-6, UE",1,41,0,1,,,
412300010005,CHRISTOPHER COLUMBUS ELEMENTARY SCHOOL,2020,41230001,UTICA CITY SD,ELIZABETH GERLING,934 ARMORY DR,UTICA,3153686520,K-6,1,50,0,1,,,
